Time,Signal
0.088,-0.09907956962206166
0.089,0.9158803303629028
0.09,1.9380131129081166
0.091,1.9593145775681708
0.092,0.19991866888597842
0.093,-3.5264021124174665
0.094,-8.64729940923936
0.095,-13.942704251604994
0.096,-17.90612629546941
0.097,-19.23697043148293
0.098,-17.292027870967743
0.099,-12.33375343939749
0.1,-5.481825109481136
0.101,1.6216168585591224
0.10200000000000001,7.321262162556487
0.10300000000000001,10.458645523115011
0.10400000000000001,10.709035716743244
0.105,8.633290981593078
0.106,5.434093196490943
0.107,2.509813611344504
0.108,0.9681003554192782
0.109,1.2707024485519192
0.11,3.128617058043774
0.111,5.672576004394173
0.112,7.823335496232499
0.113,8.71616022804864
0.114,8.019382778272849
0.115,6.03206761596281
0.116,3.532522174989654
0.117,1.444459649917874
0.11800000000000001,0.45529906595181124
0.11900000000000001,0.7365171036206162
0.12,1.8742650238435425
0.121,3.036274331002401
0.122,3.3100029926378776
0.123,2.081516280747631
0.124,-0.6908550129156215
0.125,-4.414213562373085
0.126,-8.036759411840785
0.127,-10.399062569447288
0.128,-10.633577546581726
0.129,-8.467914955759067
0.13,-4.323819116701089
0.131,0.8206464057073095
0.132,5.752283400306954
0.133,9.409619360562726
0.134,11.198325565580621
0.135,11.129374752486116
0.136,9.742896560450282
0.137,7.860047338699307
0.138,6.265131961263458
0.139,5.439017850548709
0.14,5.437233998907821
0.14100000000000001,5.944632661280747
0.14200000000000002,6.468251876304375
0.14300000000000002,6.578686933328971
0.14400000000000002,6.097177339102542
0.145,5.154411224533389
0.146,4.10469059065226
0.147,3.3413372341824013
0.148,3.100453211881083
0.149,3.3437004328576836
0.15,3.775486011710289
0.151,3.9906039346645716
0.152,3.68969084993397
0.153,2.8664686547613547
0.154,1.8772985570447616
0.155,1.348601043341369
0.156,1.9439758984503355
0.157,4.074015156426253
0.158,7.662699177309288
0.159,12.071059015168368
0.16,16.22471642119307
0.161,18.916462072904054
0.162,19.186704213958894
0.163,16.650032840211267
0.164,11.649662571516098
0.165,5.179439557620263
0.166,-1.4052698581603826
0.167,-6.791205090519107
0.168,-10.0878991810842
0.169,-11.056979077866119
0.17,-10.117257898639348
0.171,-8.134293136109855
0.17200000000000001,-6.079961443034756
0.17300000000000001,-4.691218469966951
0.17400000000000002,-4.251673363601021
0.17500000000000002,-4.5678070735032845
0.176,-5.134140234988541
0.177,-5.408655160775139
0.178,-5.079554054373603
0.179,-4.212306763567576
0.18,-3.218309415470727
0.181,-2.6621915603642425
0.182,-2.993390568088645
0.183,-4.321179556010997
0.184,-6.336668725215599
0.185,-8.425684405834573
0.186,-9.935941349291374
0.187,-10.492698363148813
0.188,-10.227847270492422
0.189,-9.811995941888451
0.19,-10.250631985754588
0.191,-12.498137277211642
0.192,-17.02201588560192
0.193,-23.482730600624826
0.194,-30.66655618827717
0.195,-36.72689334259342
0.196,-39.68124589408787
0.197,-38.015219351015865
0.198,-31.197047174932028
0.199,-19.925558681015573
0.2,-6.0166097986375595
0.201,8.049443375928341
0.202,19.784104164162393
0.203,27.347541617419658
0.20400000000000001,30.00243224970699
0.20500000000000002,28.2296398286883
0.20600000000000002,23.4830357233404
0.20700000000000002,17.67828332894065
0.20800000000000002,12.592488478073776
0.209,9.37100661739411
0.21,8.28983861502835
0.211,8.826207113439509
0.212,9.981679980612626
0.213,10.720269884084441
0.214,10.355987663174902
0.215,8.75740259546842
0.216,6.3154024585526205
0.217,3.7130792744847847
0.218,1.6082410376742002
0.219,0.3637055170600805
0.22,-0.06866894785221424
0.221,-0.07345550212365648
0.222,-0.15034159054938812
0.223,-0.6493364431480835
0.224,-1.5814856104581034
0.225,-2.590520957926981
0.226,-3.1023176822177203
0.227,-2.5933472041329013
0.228,-0.8669877326596835
0.229,1.781270899587983
0.23,4.58842066919484
0.231,6.543970250139063
0.232,6.733496098912314
0.233,4.681944555331337
0.234,0.5673492819092483
0.23500000000000001,-4.7807758207848865
0.23600000000000002,-10.107242583054164
0.23700000000000002,-14.108573118934899
0.23800000000000002,-15.833701892201224
0.23900000000000002,-14.97070861905979
0.24,-11.923112562205938
0.241,-7.6545052431423475
0.242,-3.3618862169060653
0.243,-0.09594124179905306
0.244,1.540027382824658
0.245,1.5154404741648944
0.246,0.29334183768778344
0.247,-1.4063685278901947
0.248,-2.900500136267108
0.249,-3.778849660328012
0.25,-3.9999999999999583
0.251,-3.824619483315437
0.252,-3.630540879369889
0.253,-3.6989604433847494
0.254,-4.067687775662249
0.255,-4.514036252218061
0.256,-4.6712981895361825
0.257,-4.2234603002454385
0.258,-3.0875821235311682
0.259,-1.496850950432933
0.26,0.06140639008454813
0.261,1.036214417083463
0.262,1.0577475017780174
0.263,0.13344371797513155
0.264,-1.2944470842526536
0.265,-2.4684115953076313
0.266,-2.5805786514796285
0.267,-1.089689692229721
0.268,2.030849847723826
0.269,6.2160669776080475
0.27,10.446021184553851
0.271,13.558951358962801
0.272,14.635277805147963
0.273,13.3155017740578
0.274,9.934493666519828
0.275,5.418948082673177
0.276,0.980707119280297
0.277,-2.2858020563951715
0.278,-3.7573549559413104
0.279,-3.4594300897059354
0.28,-2.004957509891681
0.281,-0.32085932485476487
0.28200000000000003,0.7314992958091198
0.28300000000000003,0.6959584585579521
0.28400000000000003,-0.30927489072409875
0.28500000000000003,-1.6581234097766238
0.28600000000000003,-2.4929292651773736
0.28700000000000003,-2.1025104092984233
0.28800000000000003,-0.252271731564897
0.289,2.667906156573382
0.29,5.744603238720252
0.291,7.86217982878607
0.292,8.129353064768877
0.293,6.250792133135448
0.294,2.6980481501156754
0.295,-1.3957444683457196
0.296,-4.59235663460451
0.297,-5.636985496275979
0.298,-3.9071773753752357
0.299,0.3400911246267082
0.3,6.016609798637522
0.301,11.53602418046061
0.302,15.320120386144856
0.303,16.3046632298721
0.304,14.271170278985359
0.305,9.89299798225092
0.306,4.485472314821292
0.307,-0.44634486145113694
0.308,-3.699825657240664
0.309,-4.735049168968335
0.31,-3.783809867993986
0.311,-1.682117328124543
0.312,0.4984390214446499
0.313,1.8749388883626779
0.314,2.0728829512938427
0.315,1.3264052201426604
0.316,0.3305411573869437
0.317,-0.08785817703175658
0.318,0.6536502346054274
0.319,2.619345368159223
0.32,5.291935873214827
0.321,7.745192355397372
0.322,8.987250600864524
0.323,8.34379366031844
0.324,5.7349187261664705
0.325,1.7393799487571637
0.326,-2.580502620701137
0.327,-6.030936099957998
0.328,-7.688328629453505
0.329,-7.205929122440842
0.33,-4.91718395510937
0.331,-1.7030581498809454
0.332,1.3235532344479433
0.333,3.1989502274172956
0.334,3.418499227730554
0.335,2.069747858472117
0.336,-0.24797290420967988
0.337,-2.6749034392515885
0.338,-4.410749823535518
0.339,-4.981967870927597
0.34,-4.363010249071665
0.341,-2.9197028215930603
0.342,-1.2132308368721483
0.343,0.24538638561817905
0.34400000000000003,1.187294908261056
0.34500000000000003,1.6499947347117656
0.34600000000000003,1.8970473809295867
0.34700000000000003,2.2388603165134984
0.34800000000000003,2.841350165703166
0.34900000000000003,3.61286520897897
0.35000000000000003,4.224513988289863
0.35100000000000003,4.259768710785922
0.352,3.4305878037560804
0.353,1.7639917370926361
0.354,-0.3303446526777387
0.355,-2.1558154464803008
0.356,-2.9659065323910188
0.357,-2.259285391284542
0.358,-0.01878353586723991
0.359,3.2067235322944727
0.36,6.4244721732136725
0.361,8.495476351427872
0.362,8.510822429159909
0.363,6.115082062260447
0.364,1.6587931068563895
0.365,-3.88018733639364
0.366,-9.18509619601016
0.367,-13.00187422366446
0.368,-14.516629346943212
0.369,-13.580683633454495
0.37,-10.710622737047693
0.371,-6.8723073027917785
0.372,-3.1347125259065978
0.373,-0.3230920004777622
0.374,1.2045834275385003
0.375,1.585786437626987
0.376,1.2916335040936309
0.377,0.8536222187959064
0.378,0.5976935538531709
0.379,0.49661126082764895
0.38,0.1993614339007602
0.381,-0.7793632958255219
0.382,-2.7950393994349763
0.383,-5.853497382960551
0.384,-9.538649742818302
0.385,-13.131346801654637
0.386,-15.882441176270486
0.387,-17.33391970283472
0.388,-17.552743745280218
0.389,-17.16668927440711
0.39,-17.163058911792387
0.391,-18.50388889473198
0.392,-21.689941898261857
0.393,-26.43888907342067
0.394,-31.615177069947116
0.395,-35.46718634193567
0.396,-36.11911133184583
0.397,-32.169201644258834
0.398,-23.198188951343607
0.399,-10.011151359113903
0.4,5.481825109481222
0.401,20.723287939952495
0.402,33.168954659755116
0.403,40.94752655262674
0.404,43.316201910571905
0.405,40.776599611947496
0.406,34.82838328269535
0.40700000000000003,27.455477574493475
0.40800000000000003,20.521922873956704
0.40900000000000003,15.273871868611975
0.41000000000000003,12.096428740840576
0.41100000000000003,10.57823293965003
0.41200000000000003,9.828487818669732
0.41300000000000003,8.909201859762838
0.41400000000000003,7.217444815150528
0.41500000000000004,4.685464303064739
0.41600000000000004,1.7450996367618483
0.417,-0.9043994894535397
0.418,-2.614539623663245
0.419,-3.05654804454233
0.42,-2.335228579194246
0.421,-0.9110737791304939
0.422,0.6254639188299693
0.423,1.823975057120275
0.424,2.5690906707976953
0.425,3.114722017492509
0.426,3.9403382932228697
0.427,5.487770993456039
0.428,7.889389027159648
0.429,10.80635882938674
0.43,13.455491770761459
0.431,14.830201318351218
0.432,14.043600092807452
0.433,10.67000546937902
0.434,4.955628129420708
0.435,-2.187116461314986
0.436,-9.410308866348682
0.437,-15.313333843880223
0.438,-18.84922102060311
0.439,-19.61690648414708
0.44,-17.942628386048167
0.441,-14.728941701169092
0.442,-11.131467127173307
0.443,-8.181420216250867
0.444,-6.485504645812903
0.445,-6.1001960595296705
0.446,-6.609152135653467
0.447,-7.3570773153563955
0.448,-7.739345729411458
0.449,-7.433526469763779
0.45,-6.489898284882891
0.451,-5.259240499660726
0.452,-4.2025006844618495
0.453,-3.6719944387851946
0.454,-3.760359387578848
0.455,-4.280103872686787
0.456,-4.877890196520509
0.457,-5.228337350695915
0.458,-5.216821478056789
0.459,-5.024266074704443
0.46,-5.0681048541750515
0.461,-5.815789866702335
0.462,-7.544811163029572
0.463,-10.151943659370684
0.464,-13.101293656963641
0.465,-15.549352560153357
0.466,-16.614999727584973
0.467,-15.70086546458588
0.468,-12.744813147191906
0.46900000000000003,-8.2991089130035
0.47000000000000003,-3.3947864094472338
0.47100000000000003,0.7718993784099903
0.47200000000000003,3.22522222823095
0.47300000000000003,3.5308887225480188
0.47400000000000003,1.934422755175348
0.47500000000000003,-0.7364189916772618
0.47600000000000003,-3.3727771401368476
0.47700000000000004,-4.9814318045656165
0.47800000000000004,-5.032825973297024
0.47900000000000004,-3.6331851029787763
0.48,-1.4585760032206063
0.481,0.5222816702942306
0.482,1.4301164821820294
0.483,0.8159780412341417
0.484,-1.1697807648797514
0.485,-3.8455806477918637
0.486,-6.277805639556416
0.487,-7.6629222143078275
0.488,-7.662593952113589
0.489,-6.557238497649422
0.49,-5.151109840408439
0.491,-4.457012732178965
0.492,-5.275439196344421
0.493,-7.828045542097396
0.494,-11.590869425054766
0.495,-15.402616714050344
0.496,-17.822810548780087
0.497,-17.620549652356157
0.498,-14.22222975128248
0.499,-7.9560486289220345
0.5,-1.7512944412316424e-13
0.501,7.956048628921703
0.502,14.2222297512822
0.503,17.62054965235596
0.504,17.822810548779987
0.505,15.40261671405035
0.506,11.590869425054866
0.507,7.8280455420975725
0.508,5.2754391963446405
0.509,4.4570127321792
0.51,5.151109840408623
0.511,6.557238497649598
0.512,7.662593952113662
0.513,7.662922214307937
0.514,6.277805639556435
0.515,3.845580647791921
0.516,1.1697807648797451
0.517,-0.8159780412340658
0.518,-1.4301164821819854
0.519,-0.5222816702941944
0.52,1.45857600322071
0.521,3.633185102978845
0.522,5.032825973297237
0.523,4.981431804565635
0.524,3.372777140136733
0.525,0.7364189916772886
0.526,-1.9344227551754003
0.527,-3.5308887225481547
0.528,-3.225222228230991
0.529,-0.7718993784099057
0.53,3.394786409447112
0.531,8.29910891300342
0.532,12.74481314719172
0.533,15.700865464585782
0.534,16.614999727584706
0.535,15.549352560152865
0.536,13.101293656963579
0.537,10.151943659370462
0.538,7.54481116302969
0.539,5.815789866702412
0.54,5.068104854175429
0.541,5.0242660747045615
0.542,5.21682147805681
0.543,5.228337350695943
0.544,4.8778901965203545
0.545,4.280103872686801
0.546,3.7603593875785752
0.547,3.671994438785109
0.548,4.202500684461814
0.549,5.259240499660647
0.55,6.489898284882875
0.551,7.433526469763752
0.552,7.739345729411614
0.553,7.357077315356358
0.554,6.6091521356535115
0.555,6.10019605952963
0.556,6.485504645812884
0.557,8.181420216250917
0.558,11.131467127173627
0.559,14.72894170116914
0.56,17.942628386048593
0.561,19.616906484147023
0.562,18.849221020603235
0.5630000000000001,15.313333843880184
0.5640000000000001,9.410308866348549
0.5650000000000001,2.187116461314751
0.5660000000000001,-4.955628129420898
0.5670000000000001,-10.670005469379051
0.5680000000000001,-14.043600092807502
0.5690000000000001,-14.83020131835111
0.5700000000000001,-13.455491770761528
0.5710000000000001,-10.806358829386669
0.5720000000000001,-7.889389027159689
0.5730000000000001,-5.487770993456353
0.5740000000000001,-3.940338293222889
0.5750000000000001,-3.114722017492721
0.5760000000000001,-2.5690906707979257
0.577,-1.823975057120177
0.578,-0.6254639188298015
0.579,0.9110737791305517
0.58,2.3352285791945238
0.581,3.0565480445423043
0.582,2.614539623663301
0.583,0.9043994894537897
0.584,-1.7450996367618639
0.585,-4.685464303064641
0.586,-7.217444815150638
0.587,-8.909201859763025
0.588,-9.828487818669654
0.589,-10.578232939649865
0.59,-12.096428740840237
0.591,-15.273871868611536
0.592,-20.521922873956434
0.593,-27.455477574493155
0.594,-34.82838328269515
0.595,-40.77659961194728
0.596,-43.3162019105719
0.597,-40.94752655262706
0.598,-33.16895465975536
0.599,-20.72328793995334
0.6,-5.4818251094818145
0.601,10.011151359113269
0.602,23.198188951343077
0.603,32.169201644258266
0.604,36.11911133184563
0.605,35.46718634193569
0.606,31.61517706994716
0.607,26.438889073420725
0.608,21.689941898262294
0.609,18.503888894732302
0.61,17.163058911792483
0.611,17.16668927440707
0.612,17.55274374528031
0.613,17.33391970283471
0.614,15.882441176270259
0.615,13.131346801654736
0.616,9.538649742818226
0.617,5.8534973829608035
0.618,2.795039399435266
0.619,0.7793632958258105
0.62,-0.19936143390033478
0.621,-0.4966112608273008
0.622,-0.5976935538529164
0.623,-0.8536222187956253
0.624,-1.291633504093443
0.625,-1.5857864376270334
0.626,-1.2045834275389256
0.627,0.3230920004774247
0.628,3.1347125259065263
0.629,6.872307302791797
0.63,10.710622737047412
0.631,13.580683633454287
0.632,14.516629346943109
0.633,13.00187422366445
0.634,9.185096196010335
0.635,3.880187336393976
0.636,-1.6587931068561759
0.637,-6.115082062260312
0.638,-8.510822429159774
0.639,-8.49547635142767
0.64,-6.424472173213714
0.641,-3.2067235322945327
0.642,0.018783535867228363
0.643,2.2592853912843607
0.644,2.965906532391064
0.645,2.1558154464801866
0.646,0.3303446526777485
0.647,-1.763991737092593
0.648,-3.4305878037558193
0.649,-4.259768710785833
0.65,-4.224513988289562
0.651,-3.6128652089788957
0.652,-2.8413501657030293
0.653,-2.2388603165137146
0.654,-1.8970473809297306
0.655,-1.6499947347118142
0.656,-1.1872949082612452
0.657,-0.24538638561828918
0.658,1.2132308368721647
0.659,2.919702821593163
0.66,4.3630102490716025
0.661,4.981967870927706
0.662,4.410749823535651
0.663,2.674903439251306
0.664,0.24797290420927798
0.665,-2.069747858472542
0.666,-3.4184992277309156
0.667,-3.198950227417507
0.668,-1.3235532344481702
0.669,1.7030581498808326
0.67,4.917183955109278
0.671,7.2059291224408835
0.672,7.68832862945361
0.673,6.030936099958115
0.674,2.580502620701034
0.675,-1.739379948757076
0.676,-5.734918726166523
0.677,-8.343793660318376
0.678,-8.98725060086433
0.679,-7.7451923553970214
0.68,-5.291935873214781
0.681,-2.6193453681589673
0.682,-0.6536502346054069
0.683,0.08785817703175347
0.684,-0.3305411573871999
0.685,-1.3264052201430163
0.686,-2.0728829512939164
0.687,-1.8749388883629647
0.6880000000000001,-0.49843902144477825
0.6890000000000001,1.6821173281246269
0.6900000000000001,3.7838098679941528
0.6910000000000001,4.73504916896839
0.6920000000000001,3.6998256572407504
0.6930000000000001,0.4463448614511387
0.6940000000000001,-4.485472314821431
0.6950000000000001,-9.892997982251046
0.6960000000000001,-14.271170278985519
0.6970000000000001,-16.30466322987212
0.6980000000000001,-15.320120386144865
0.6990000000000001,-11.536024180460391
0.7000000000000001,-6.016609798637175
0.7010000000000001,-0.3400911246263276
0.7020000000000001,3.907177375375415
0.7030000000000001,5.636985496275864
0.704,4.592356634604687
0.705,1.395744468346199
0.706,-2.698048150115434
0.707,-6.2507921331352225
0.708,-8.12935306476879
0.709,-7.862179828786199
0.71,-5.744603238720387
0.711,-2.6679061565735966
0.712,0.25227173156471094
0.713,2.1025104092980413
0.714,2.4929292651771746
0.715,1.6581234097767465
0.716,0.3092748907240561
0.717,-0.6959584585578953
0.718,-0.7314992958091375
0.719,0.32085932485513213
0.72,2.0049575098918733
0.721,3.4594300897063697
0.722,3.757354955941678
0.723,2.2858020563955375
0.724,-0.9807071192801446
0.725,-5.418948082672916
0.726,-9.934493666519591
0.727,-13.315501774057575
0.728,-14.635277805148007
0.729,-13.558951358963046
0.73,-10.446021184554057
0.731,-6.216066977608294
0.732,-2.030849847724248
0.733,1.0896896922291348
0.734,2.5805786514794007
0.735,2.468411595307135
0.736,1.2944470842523503
0.737,-0.13344371797515375
0.738,-1.0577475017779951
0.739,-1.0362144170832472
0.74,-0.06140639008457749
0.741,1.4968509504327818
0.742,3.087582123531349
0.743,4.223460300245412
0.744,4.67129818953617
0.745,4.514036252218073
0.746,4.067687775662053
0.747,3.6989604433848022
0.748,3.630540879369926
0.749,3.824619483315801
0.75,3.999999999999728
0.751,3.778849660328034
0.752,2.900500136267291
0.753,1.406368527890323
0.754,-0.2933418376873731
0.755,-1.5154404741648888
0.756,-1.5400273828246371
0.757,0.09594124179916141
0.758,3.3618862169059947
0.759,7.654505243142415
0.76,11.923112562205912
0.761,14.970708619059785
0.762,15.833701892201262
0.763,14.108573118934782
0.764,10.107242583054074
0.765,4.780775820784967
0.766,-0.56734928190928
0.767,-4.6819445553314365
0.768,-6.733496098912375
0.769,-6.543970250139082
0.77,-4.588420669194936
0.771,-1.7812708995880597
0.772,0.8669877326595419
0.773,2.593347204132705
0.774,3.1023176822175955
0.775,2.590520957926928
0.776,1.5814856104584392
0.777,0.6493364431482878
0.778,0.150341590549826
0.779,0.07345550212388341
0.78,0.06866894785266273
0.781,-0.36370551705981136
0.782,-1.6082410376740603
0.783,-3.713079274484854
0.784,-6.315402458552835
0.785,-8.757402595468694
0.786,-10.355987663175178
0.787,-10.720269884084578
0.788,-9.981679980612663
0.789,-8.82620711343958
0.79,-8.289838615028373
0.791,-9.371006617393965
0.792,-12.592488478073772
0.793,-17.67828332894062
0.794,-23.483035723340578
0.795,-28.229639828688548
0.796,-30.002432249707155
0.797,-27.347541617419562
0.798,-19.784104164162162
0.799,-8.049443375928107
0.8,6.016609798637852
0.801,19.925558681015776
0.802,31.19704717493215
0.803,38.01521935101591
0.804,39.68124589408781
0.805,36.726893342593215
0.806,30.66655618827681
0.807,23.48273060062474
0.808,17.022015885601917
0.809,12.498137277211761
0.81,10.250631985754616
0.811,9.811995941888485
0.812,10.227847270492338
0.8130000000000001,10.492698363148538
0.8140000000000001,9.935941349291129
0.8150000000000001,8.425684405834204
0.8160000000000001,6.33666872521533
0.8170000000000001,4.3211795560108435
0.8180000000000001,2.99339056808861
0.8190000000000001,2.6621915603646467
0.8200000000000001,3.2183094154713108
0.8210000000000001,4.212306763567608
0.8220000000000001,5.079554054373736
0.8230000000000001,5.408655160775311
0.8240000000000001,5.134140234988602
0.8250000000000001,4.567807073503234
0.8260000000000001,4.251673363601
0.8270000000000001,4.691218469966939
0.8280000000000001,6.079961443034522
0.8290000000000001,8.13429313610969
0.8300000000000001,10.117257898639494
0.8310000000000001,11.056979077866156
0.8320000000000001,10.087899181084136
0.833,6.791205090519295
0.834,1.4052698581609655
0.835,-5.17943955761997
0.836,-11.649662571515707
0.837,-16.65003284021091
0.838,-19.18670421395899
0.839,-18.91646207290385
0.84,-16.224716421193186
0.841,-12.071059015168483
0.842,-7.662699177309488
0.843,-4.074015156426334
0.844,-1.9439758984506135
0.845,-1.3486010433413702
0.846,-1.8772985570445795
0.847,-2.866468654761254
0.848,-3.689690849933922
0.849,-3.9906039346643967
0.85,-3.775486011710262
0.851,-3.3437004328576423
0.852,-3.1004532118812613
0.853,-3.3413372341824066
0.854,-4.104690590652286
0.855,-5.154411224533549
0.856,-6.097177339102425
0.857,-6.578686933328868
0.858,-6.468251876304296
0.859,-5.944632661280734
0.86,-5.437233998907914
0.861,-5.439017850548776
0.862,-6.2651319612633
0.863,-7.860047338699328
0.864,-9.742896560450404
0.865,-11.129374752486019
0.866,-11.198325565581108
0.867,-9.40961936056311
0.868,-5.752283400307028
0.869,-0.820646405707707
0.87,4.323819116701026
0.871,8.467914955758806
0.872,10.633577546581463
0.873,10.399062569447313
0.874,8.036759411840913
0.875,4.414213562372961
0.876,0.6908550129157565
0.877,-2.0815162807475
0.878,-3.310002992637696
0.879,-3.0362743310019296
0.88,-1.8742650238430323
0.881,-0.7365171036204057
0.882,-0.4552990659518099
0.883,-1.4444596499178552
0.884,-3.5325221749897207
0.885,-6.032067615962855
0.886,-8.019382778272874
0.887,-8.716160228048563
0.888,-7.823335496232437
0.889,-5.67257600439407
0.89,-3.1286170580435453
0.891,-1.2707024485518583
0.892,-0.9681003554192427
0.893,-2.5098136113445437
0.894,-5.43409319649121
0.895,-8.633290981593198
0.896,-10.709035716743323
0.897,-10.458645523115065
0.898,-7.32126216255666
0.899,-1.6216168585592399
0.9,5.4818251094810115
0.901,12.333753439397352
0.902,17.292027870967615
0.903,19.236970431482895
0.904,17.906126295469328
0.905,13.942704251605136
0.906,8.64729940923928
0.907,3.5264021124177285
0.908,-0.19991866888566623
0.909,-1.959314577568186
0.91,-1.9380131129083171
0.911,-0.9158803303627829
0.912,0.09907956962202435
0.913,0.29144238497675223
0.914,-0.645613582846837
0.915,-2.413814882627406
0.916,-4.261027931066782
0.917,-5.313437222496514
0.918,-4.9542799571465865
0.919,-3.099394236747458
0.92,-0.2616021214498192
0.921,2.62181181269933
0.922,4.533160465320769
0.923,4.759113556663624
0.924,3.1698691619756865
0.925,0.2862948927462093
0.926,-2.8918376910790915
0.927,-5.234383576468592
0.928,-5.878901045328499
0.929,-4.533863429163933
0.93,-1.5789500829870244
0.931,2.070164090604168
0.932,5.279254146170903
0.933,7.077750606276746
0.934,6.968857498990824
0.935,5.062070954776828
0.936,1.9913808009576224
0.937,-1.338204442920702
0.9380000000000001,-4.073266630179733
0.9390000000000001,-5.682412282170301
0.9400000000000001,-6.080922213926859
0.9410000000000001,-5.577585507593827
0.9420000000000001,-4.681998786736191
0.9430000000000001,-3.8620186742066
0.9440000000000001,-3.3542338391013162
0.9450000000000001,-3.10160028147652
0.9460000000000001,-2.834806197679377
0.9470000000000001,-2.2517483440815855
0.9480000000000001,-1.2083047137744458
0.9490000000000001,0.16994267387997786
0.9500000000000001,1.5101017151173606
0.9510000000000001,2.3442286439832722
0.9520000000000001,2.3285403311753607
0.9530000000000001,1.4333345324897637
0.9540000000000001,0.013986550395606034
0.9550000000000001,-1.2815080946341904
0.9560000000000001,-1.7466193898091151
0.9570000000000001,-0.9089358086514681
0.9580000000000001,1.2326468623803812
0.9590000000000001,4.127090118870711
0.96,6.793601317946223
0.961,8.118704335274003
0.962,7.231143227393703
0.963,3.8231857415895094
0.964,-1.6996039896566426
0.965,-8.300165144060127
0.966,-14.601770358014122
0.967,-19.293120327687515
0.968,-21.509159093827893
0.969,-21.059146140750727
0.97,-18.42922826319608
0.971,-14.568322880141123
0.972,-10.543067844257676
0.973,-7.1912658473772115
0.974,-4.897753229127044
0.975,-3.564846116423329
0.976,-2.771998648959089
0.977,-2.0462933050221697
0.978,-1.1251294268062115
0.979,-0.10029951114907876
0.98,0.6150504545239411
0.981,0.479435478089667
0.982,-0.9096238513010402
0.983,-3.5930596918085502
0.984,-7.175908332708106
0.985,-10.94485983348406
0.986,-14.140864037554177
0.987,-16.280681689093747
0.988,-17.392002201161205
0.989,-18.05135176766225
0.99,-19.185551694156825
0.991,-21.690199178358892
0.992,-25.997280739186955
0.993,-31.757121004173168
0.994,-37.77195329851076
0.995,-42.23651207439278
0.996,-43.23288616388288
0.997,-39.33110577350026
0.998,-30.099156540069824
0.999,-16.345583129477667
